interval_begin;interval_end;interval_id;edge_arrived;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_left;edge_sampledSeconds
0.00;3600.00;0_to_3600;3;2;46;31445160#1;0;0;44;789.57
0.00;3600.00;0_to_3600;1;4;28;31448934#0;0;0;31;265.43
0.00;3600.00;0_to_3600;1;3;18;31448934#1;0;0;20;147.58
0.00;3600.00;0_to_3600;5;4;69;31448937#0;0;0;68;769.30
0.00;3600.00;0_to_3600;6;6;77;31448937#1;0;0;76;850.22
0.00;3600.00;0_to_3600;5;6;102;31449007;0;0;103;1261.98
0.00;3600.00;0_to_3600;2;4;106;31449010#0;0;0;108;452.96
0.00;3600.00;0_to_3600;3;7;108;31449010#1;0;0;111;1355.63
0.00;3600.00;0_to_3600;5;4;59;31449018;0;0;57;1548.77
0.00;3600.00;0_to_3600;1;5;92;31449245;0;0;96;1248.01
0.00;3600.00;0_to_3600;3;2;103;31459223#0;0;0;102;1063.70
0.00;3600.00;0_to_3600;3;5;34;31512978#0;0;0;36;121.55
0.00;3600.00;0_to_3600;2;4;34;31512978#2;0;0;36;74.90
0.00;3600.00;0_to_3600;0;0;0;31516327#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;31516327#1;0;0;0;0.00
0.00;3600.00;0_to_3600;2;6;14;31518448#0;2;2;18;340.44
0.00;3600.00;0_to_3600;2;7;73;31518959#0;0;0;78;1296.78
0.00;3600.00;0_to_3600;4;3;89;31519076#0;0;0;88;459.40
0.00;3600.00;0_to_3600;4;4;88;31519076#1;0;0;88;1167.33
0.00;3600.00;0_to_3600;5;3;88;31519076#2;0;0;86;1638.18
0.00;3600.00;0_to_3600;5;4;273;31520175#0;0;0;272;2101.48
0.00;3600.00;0_to_3600;1;2;93;31520176#0;0;0;94;1319.33
0.00;3600.00;0_to_3600;4;5;109;32200291;0;0;110;1522.64
0.00;3600.00;0_to_3600;0;0;0;32200299;0;0;0;0.00
0.00;3600.00;0_to_3600;2;6;16;327412184;0;0;20;379.00
0.00;3600.00;0_to_3600;0;0;82;33301531;0;0;82;245.34
0.00;3600.00;0_to_3600;1;6;52;33301560#0;0;0;53;2294.05
0.00;3600.00;0_to_3600;0;4;3;33301663#0;0;0;7;61.87
0.00;3600.00;0_to_3600;0;0;0;33301680#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;15;0;33301688#0;0;0;15;262.54
0.00;3600.00;0_to_3600;2;5;142;34065519;0;0;145;1046.99
0.00;3600.00;0_to_3600;12;0;12;36786443#0;0;0;0;251.70
0.00;3600.00;0_to_3600;0;4;31;36786444#0;0;0;35;274.40
0.00;3600.00;0_to_3600;4;2;60;36786445#0;0;0;58;427.81
0.00;3600.00;0_to_3600;4;4;420;36801001#1;6;6;420;950.18
0.00;3600.00;0_to_3600;2;2;434;36801001#2;3;3;433;1658.58
0.00;3600.00;0_to_3600;0;3;14;36801002#0;0;0;17;513.39
0.00;3600.00;0_to_3600;4;3;201;36801004#0;52;52;200;1636.36
0.00;3600.00;0_to_3600;4;7;176;36801004#1;3;3;179;259.83
0.00;3600.00;0_to_3600;2;7;258;36801004#2;48;48;262;1028.39
0.00;3600.00;0_to_3600;3;4;182;37535329#0;33;33;183;850.94
0.00;3600.00;0_to_3600;2;4;51;37535329#1;9;9;51;1815.02
0.00;3600.00;0_to_3600;4;9;51;37535329#2;7;7;54;3989.25
0.00;3600.00;0_to_3600;3;4;7;377719664;0;0;7;416.76
0.00;3600.00;0_to_3600;4;2;166;377719665;0;0;157;5496.90
0.00;3600.00;0_to_3600;13;0;13;393494867;0;0;0;127.33
0.00;3600.00;0_to_3600;7;7;431;393494868;0;0;410;16279.93
0.00;3600.00;0_to_3600;3;3;6;395073288#0;0;0;6;168.00
0.00;3600.00;0_to_3600;2;5;10;395153043;0;0;12;285.92
0.00;3600.00;0_to_3600;0;0;17;395800497#0;0;0;17;63.82
0.00;3600.00;0_to_3600;0;0;194;395800497#2;0;0;194;312.79
0.00;3600.00;0_to_3600;0;0;185;395800498;0;0;185;907.98
0.00;3600.00;0_to_3600;0;0;39;396062728#0;0;0;39;26.85
0.00;3600.00;0_to_3600;0;0;39;396062728#1;0;0;39;23.96
0.00;3600.00;0_to_3600;0;0;0;396062729;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;396062730;0;0;0;0.00
0.00;3600.00;0_to_3600;1;3;20;396102064;0;0;22;37.92
0.00;3600.00;0_to_3600;0;0;48;39642340;37;37;48;208.44
0.00;3600.00;0_to_3600;0;0;0;396636211;0;0;0;0.00
0.00;3600.00;0_to_3600;3;2;32;396926515;0;0;31;117.78
0.00;3600.00;0_to_3600;1;4;14;396926516#0;0;0;17;43.21
0.00;3600.00;0_to_3600;2;2;291;396926518;0;0;290;1318.06
0.00;3600.00;0_to_3600;0;0;0;396956282;0;0;0;0.00
0.00;3600.00;0_to_3600;4;4;22;399914534#0;0;0;22;276.15
0.00;3600.00;0_to_3600;2;4;12;399914535;0;0;14;122.72
0.00;3600.00;0_to_3600;5;3;63;399914536#0;0;0;60;586.99
0.00;3600.00;0_to_3600;4;7;139;400062404;0;0;142;260.49
0.00;3600.00;0_to_3600;0;6;26;400062406#0;0;0;32;182.04
0.00;3600.00;0_to_3600;4;3;78;400062407#0;0;0;77;593.16
0.00;3600.00;0_to_3600;6;3;38;400062408;0;0;35;530.24
0.00;3600.00;0_to_3600;5;5;66;400586988#0;0;0;66;63.95
0.00;3600.00;0_to_3600;4;3;66;400586988#1;0;0;65;57.76
0.00;3600.00;0_to_3600;3;4;65;400586988#2;0;0;66;327.68
0.00;3600.00;0_to_3600;0;0;0;400587003;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400587006;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400587008;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400587009;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400587011;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400587013;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400587015;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400587016#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400587016#1;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400587017;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400603376#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400665639;0;0;0;0.00
0.00;3600.00;0_to_3600;0;14;0;400961599#0;0;0;14;135.75
0.00;3600.00;0_to_3600;0;0;0;400961616;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400961618;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400961620;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;400961623;0;0;0;0.00
0.00;3600.00;0_to_3600;2;8;24;400961625#0;0;0;30;145.85
0.00;3600.00;0_to_3600;4;3;66;40151775;0;0;64;151.80
0.00;3600.00;0_to_3600;2;3;292;40151778;0;0;291;3403.52
0.00;3600.00;0_to_3600;0;2;281;40151779#0;0;0;282;690.96
0.00;3600.00;0_to_3600;7;2;55;40151780#0;0;0;49;503.56
0.00;3600.00;0_to_3600;5;6;135;403882372;5;5;136;133.08
0.00;3600.00;0_to_3600;3;6;499;403882373;104;104;502;1615.46
0.00;3600.00;0_to_3600;4;4;47;403882374;11;11;47;128.41
0.00;3600.00;0_to_3600;0;0;0;40487477#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;40487768#0;0;0;0;0.00
0.00;3600.00;0_to_3600;3;2;238;40487883#0;0;0;237;2629.52
0.00;3600.00;0_to_3600;2;5;231;40493384#0;0;0;234;2810.68
0.00;3600.00;0_to_3600;3;7;234;40493384#2;0;0;238;2124.91
0.00;3600.00;0_to_3600;2;4;238;40493384#3;0;0;235;6458.81
0.00;3600.00;0_to_3600;1;7;186;40493385#0;0;0;186;5650.46
0.00;3600.00;0_to_3600;2;4;204;40493386#0;0;0;195;19707.80
0.00;3600.00;0_to_3600;2;5;30;40493418;0;0;33;426.17
0.00;3600.00;0_to_3600;5;3;236;40493501#0;0;0;231;1349.73
0.00;3600.00;0_to_3600;5;4;231;40493501#1;0;0;223;3215.59
0.00;3600.00;0_to_3600;3;9;223;40493501#2;0;0;226;1596.88
0.00;3600.00;0_to_3600;4;3;250;40493501#3;0;0;228;14994.10
0.00;3600.00;0_to_3600;1;2;180;40493501#4;0;0;174;5132.46
0.00;3600.00;0_to_3600;6;2;166;40493502;0;0;161;1188.75
0.00;3600.00;0_to_3600;2;11;55;40493652;0;0;64;317.98
0.00;3600.00;0_to_3600;0;24;0;40598675#0;0;0;24;324.48
0.00;3600.00;0_to_3600;1;3;23;40598675#3;0;0;24;598.44
0.00;3600.00;0_to_3600;2;7;481;40598677#0;0;0;481;5300.68
0.00;3600.00;0_to_3600;2;0;26;410939625;0;0;24;153.72
0.00;3600.00;0_to_3600;4;5;24;410939626;0;0;25;54.35
0.00;3600.00;0_to_3600;3;5;77;410939627;0;0;79;97.60
0.00;3600.00;0_to_3600;3;6;95;413722446;6;6;98;85.79
0.00;3600.00;0_to_3600;1;4;19;413722450;0;0;22;707.98
0.00;3600.00;0_to_3600;0;6;2;413722453#0;0;0;8;268.04
0.00;3600.00;0_to_3600;3;4;343;414404581#0;0;0;340;4097.71
0.00;3600.00;0_to_3600;4;5;69;419709604#0;47;47;70;464.46
0.00;3600.00;0_to_3600;4;0;70;419709604#1;0;0;66;562.27
0.00;3600.00;0_to_3600;0;0;0;430147229#0;0;0;0;0.00
0.00;3600.00;0_to_3600;3;4;40;430855719;0;0;40;1349.21
0.00;3600.00;0_to_3600;1;3;67;4312572#0;0;0;68;1893.14
0.00;3600.00;0_to_3600;0;0;29;4312634#0;0;0;29;159.36
0.00;3600.00;0_to_3600;0;0;40;4312634#1;0;0;40;107.80
0.00;3600.00;0_to_3600;2;4;49;4318228#0;0;0;49;1864.53
0.00;3600.00;0_to_3600;4;3;13;4318237#0;0;0;12;328.70
0.00;3600.00;0_to_3600;7;0;16;4318239#0;0;0;9;453.99
0.00;3600.00;0_to_3600;0;0;0;4318240#1;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;4318240#2;0;0;0;0.00
0.00;3600.00;0_to_3600;3;4;15;4318242#0;0;0;16;231.49
0.00;3600.00;0_to_3600;13;0;29;433333438#0;0;0;16;130.81
0.00;3600.00;0_to_3600;5;4;86;4392761#0;13;13;85;270.15
0.00;3600.00;0_to_3600;0;7;85;4392761#2;9;9;92;169.48
0.00;3600.00;0_to_3600;2;4;86;4392761#3;1;1;87;918.73
0.00;3600.00;0_to_3600;2;4;112;4392761#5;18;18;114;118.17
0.00;3600.00;0_to_3600;0;0;0;43963512#0;0;0;0;0.00
0.00;3600.00;0_to_3600;6;8;202;4422176;4;4;203;3063.76
0.00;3600.00;0_to_3600;6;5;51;4422177;0;0;50;573.61
0.00;3600.00;0_to_3600;0;13;0;4426074#0;0;0;13;622.27
0.00;3600.00;0_to_3600;0;21;0;4426075#0;0;0;19;1775.29
0.00;3600.00;0_to_3600;0;20;6;4426076#0;0;0;26;143.06
0.00;3600.00;0_to_3600;2;3;26;4426076#1;0;0;27;245.11
0.00;3600.00;0_to_3600;3;0;9;4441057#1;0;0;6;11.49
0.00;3600.00;0_to_3600;3;4;201;4441059#1;2;2;202;271.48
0.00;3600.00;0_to_3600;4;2;80;4441061;1;1;78;451.50
0.00;3600.00;0_to_3600;6;6;51;4441062;0;0;51;308.67
0.00;3600.00;0_to_3600;4;4;78;4441063;1;1;78;686.25
0.00;3600.00;0_to_3600;0;6;14;450186403;0;0;20;91.03
0.00;3600.00;0_to_3600;3;2;58;450186404;0;0;57;670.52
0.00;3600.00;0_to_3600;6;12;150;450925440;0;0;156;1295.25
0.00;3600.00;0_to_3600;1;5;467;4690591#0;29;29;470;4923.63
0.00;3600.00;0_to_3600;0;0;45;4690593;0;0;45;78.12
0.00;3600.00;0_to_3600;9;0;9;4690638#0;0;0;0;151.45
0.00;3600.00;0_to_3600;0;13;0;4690639#0;0;0;13;653.93
0.00;3600.00;0_to_3600;12;0;12;4690640#0;9;9;0;290.70
0.00;3600.00;0_to_3600;2;7;5;4690691;0;0;10;193.21
0.00;3600.00;0_to_3600;0;3;0;47027406;0;0;3;7.81
0.00;3600.00;0_to_3600;6;3;158;47027743#0;0;0;155;1918.88
0.00;3600.00;0_to_3600;0;20;0;47027857#0;0;0;20;45.49
0.00;3600.00;0_to_3600;5;6;13;4726679#0;0;0;14;412.55
0.00;3600.00;0_to_3600;3;5;26;4726679#1;0;0;28;227.72
0.00;3600.00;0_to_3600;3;2;28;4726679#2;0;0;27;452.78
0.00;3600.00;0_to_3600;4;4;5;4726680;0;0;5;343.99
0.00;3600.00;0_to_3600;6;1;131;4726681#0;0;0;124;4556.96
0.00;3600.00;0_to_3600;4;8;239;4726681#1;0;0;241;3098.51
0.00;3600.00;0_to_3600;2;3;229;4726681#2;0;0;230;2747.64
0.00;3600.00;0_to_3600;5;4;225;4726681#3;0;0;223;3176.55
0.00;3600.00;0_to_3600;6;4;81;4726684#0;0;0;79;440.71
0.00;3600.00;0_to_3600;4;1;265;4726685#0;0;0;261;4783.32
0.00;3600.00;0_to_3600;7;3;248;4726685#1;0;0;244;3056.91
0.00;3600.00;0_to_3600;3;4;4;4726694#0;0;0;5;202.25
0.00;3600.00;0_to_3600;4;5;96;4726694#2;0;0;97;1597.77
0.00;3600.00;0_to_3600;2;2;16;4726706#0;0;0;16;527.70
0.00;3600.00;0_to_3600;6;3;131;4726706#5;0;0;128;835.88
0.00;3600.00;0_to_3600;3;2;40;4726706#6;0;0;39;766.29
0.00;3600.00;0_to_3600;0;3;100;4726710#0;0;0;103;891.00
0.00;3600.00;0_to_3600;4;7;103;4726710#1;0;0;106;367.04
0.00;3600.00;0_to_3600;2;4;6;4726711#0;0;0;7;171.11
0.00;3600.00;0_to_3600;3;5;13;4726711#1;0;0;14;516.15
0.00;3600.00;0_to_3600;3;6;162;4726712#0;0;0;163;3368.65
0.00;3600.00;0_to_3600;2;7;183;4726717;32;32;188;5140.21
0.00;3600.00;0_to_3600;0;18;0;4726718;0;0;18;196.41
0.00;3600.00;0_to_3600;4;1;409;4726737;69;69;382;16116.22
0.00;3600.00;0_to_3600;1;1;177;4726786#1;58;58;176;2897.59
0.00;3600.00;0_to_3600;0;2;312;4726787#1;61;61;314;2617.70
0.00;3600.00;0_to_3600;1;4;127;4730609;79;79;97;38266.17
0.00;3600.00;0_to_3600;4;6;259;4730616#0;0;0;261;401.65
0.00;3600.00;0_to_3600;5;3;265;4730616#1;0;0;263;206.21
0.00;3600.00;0_to_3600;9;6;262;4730616#2;0;0;258;374.62
0.00;3600.00;0_to_3600;1;5;19;4730618;0;0;23;618.03
0.00;3600.00;0_to_3600;2;8;95;4730619;0;0;101;2905.33
0.00;3600.00;0_to_3600;1;4;41;4730620;0;0;44;747.91
0.00;3600.00;0_to_3600;3;4;57;4730623;0;0;58;1194.57
0.00;3600.00;0_to_3600;3;1;120;4730624;0;0;118;3375.91
0.00;3600.00;0_to_3600;1;6;100;4730627#0;0;0;104;1359.26
0.00;3600.00;0_to_3600;1;2;2;4730631#0;0;0;3;36.39
0.00;3600.00;0_to_3600;2;7;6;4730631#1;0;0;11;155.07
0.00;3600.00;0_to_3600;2;8;83;4730633#0;0;0;89;972.55
0.00;3600.00;0_to_3600;9;7;69;4730634#0;0;0;67;1387.22
0.00;3600.00;0_to_3600;2;1;38;4730636#0;0;0;37;766.40
0.00;3600.00;0_to_3600;4;3;69;4730637#0;0;0;68;815.71
0.00;3600.00;0_to_3600;3;4;108;4730637#1;0;0;109;1602.51
0.00;3600.00;0_to_3600;3;6;109;4730637#2;0;0;112;677.01
0.00;3600.00;0_to_3600;1;5;123;4730637#3;0;0;127;1082.35
0.00;3600.00;0_to_3600;3;6;66;4730637#4;0;0;69;1362.36
0.00;3600.00;0_to_3600;6;7;27;4730638;0;0;28;353.62
0.00;3600.00;0_to_3600;2;6;9;4730644;0;0;13;180.58
0.00;3600.00;0_to_3600;2;2;24;4730647#0;0;0;24;108.22
0.00;3600.00;0_to_3600;0;3;26;4730647#2;0;0;29;581.81
0.00;3600.00;0_to_3600;1;6;20;4730647#3;0;0;25;395.18
0.00;3600.00;0_to_3600;2;7;61;4730648#0;0;0;66;925.51
0.00;3600.00;0_to_3600;3;7;66;4730648#2;0;0;70;528.39
0.00;3600.00;0_to_3600;2;1;59;4730648#3;0;0;58;106.32
0.00;3600.00;0_to_3600;1;6;8;4730649;0;0;13;479.54
0.00;3600.00;0_to_3600;3;3;66;4730651;0;0;66;934.11
0.00;3600.00;0_to_3600;1;5;28;4730654;0;0;32;896.05
0.00;3600.00;0_to_3600;3;0;30;4731082#0;0;0;26;409.98
0.00;3600.00;0_to_3600;9;0;9;4731082#1;0;0;0;212.17
0.00;3600.00;0_to_3600;2;2;86;47426237#0;0;0;86;1048.78
0.00;3600.00;0_to_3600;0;4;23;47426240#0;0;0;27;337.71
0.00;3600.00;0_to_3600;2;4;19;47426241#0;0;0;21;676.90
0.00;3600.00;0_to_3600;5;6;144;47426244#0;0;0;145;747.10
0.00;3600.00;0_to_3600;4;2;145;47426244#1;0;0;143;602.86
0.00;3600.00;0_to_3600;2;7;143;47426244#2;0;0;148;1786.21
0.00;3600.00;0_to_3600;5;3;15;47446166;0;0;12;66.91
0.00;3600.00;0_to_3600;3;3;15;47461591#0;0;0;15;16.26
0.00;3600.00;0_to_3600;2;5;15;47461591#1;0;0;18;408.52
0.00;3600.00;0_to_3600;1;7;97;4760584#0;0;0;103;1185.74
0.00;3600.00;0_to_3600;5;1;108;47895849#0;0;0;104;722.72
0.00;3600.00;0_to_3600;1;6;104;47895849#1;0;0;109;1856.72
0.00;3600.00;0_to_3600;2;1;114;47895849#4;0;0;113;987.80
0.00;3600.00;0_to_3600;4;2;103;47896065;0;0;101;1591.86
0.00;3600.00;0_to_3600;0;0;319;47999869#0;0;0;319;245.70
0.00;3600.00;0_to_3600;0;0;91;47999869#1;0;0;91;64.58
0.00;3600.00;0_to_3600;0;0;86;47999869#2;0;0;86;58.73
0.00;3600.00;0_to_3600;0;0;97;47999869#3;0;0;97;66.36
0.00;3600.00;0_to_3600;3;4;44;47999870;0;0;45;326.64
0.00;3600.00;0_to_3600;3;4;15;47999871;0;0;16;476.63
0.00;3600.00;0_to_3600;3;6;268;47999872;0;0;271;4575.04
0.00;3600.00;0_to_3600;0;0;0;480301021#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;480301022#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;480301023#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;480522774;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;480937385;0;0;0;0.00
0.00;3600.00;0_to_3600;11;0;12;496872852;0;0;0;215.62
0.00;3600.00;0_to_3600;5;1;38;49845715#0;0;0;34;658.59
0.00;3600.00;0_to_3600;0;0;175;507818916;0;0;175;506.44
0.00;3600.00;0_to_3600;0;0;177;510481270#0;0;0;174;2483.13
0.00;3600.00;0_to_3600;0;2;37;510481273#0;0;0;39;77.28
0.00;3600.00;0_to_3600;0;4;39;510481273#1;0;0;43;929.14
0.00;3600.00;0_to_3600;3;5;79;510492454#0;3;3;80;1982.84
0.00;3600.00;0_to_3600;3;0;153;510492456#0;0;0;149;3811.74
0.00;3600.00;0_to_3600;5;0;22;510692962#0;0;0;17;104.15
0.00;3600.00;0_to_3600;0;17;0;510702675#0;0;0;17;938.26
0.00;3600.00;0_to_3600;6;6;210;510702678#1;0;0;210;6483.85
0.00;3600.00;0_to_3600;0;3;17;521008026;0;0;20;129.02
0.00;3600.00;0_to_3600;3;7;21;523287555;0;0;25;352.02
0.00;3600.00;0_to_3600;13;0;25;523287556;0;0;12;72.66
0.00;3600.00;0_to_3600;0;0;0;523773489#0;0;0;0;0.00
0.00;3600.00;0_to_3600;1;3;38;524150311#0;0;0;40;104.50
0.00;3600.00;0_to_3600;1;4;40;524150311#1;0;0;43;346.22
0.00;3600.00;0_to_3600;3;6;133;524150320#0;5;5;136;2425.82
0.00;3600.00;0_to_3600;4;3;76;524150333#0;0;0;75;1281.65
0.00;3600.00;0_to_3600;3;7;77;524150338#0;0;0;81;412.02
0.00;3600.00;0_to_3600;1;2;76;524150342;0;0;77;64.22
0.00;3600.00;0_to_3600;3;6;3;524151750#0;0;0;6;150.64
0.00;3600.00;0_to_3600;2;4;173;5450857#0;0;0;171;6827.63
0.00;3600.00;0_to_3600;2;4;18;5450858#0;0;0;20;346.22
0.00;3600.00;0_to_3600;9;1;45;5450860#0;0;0;37;537.90
0.00;3600.00;0_to_3600;5;3;46;5450860#1;0;0;44;596.86
0.00;3600.00;0_to_3600;7;3;44;5450860#2;0;0;40;205.05
0.00;3600.00;0_to_3600;2;3;40;5450860#3;0;0;41;981.17
0.00;3600.00;0_to_3600;0;0;0;5450861#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;5450861#3;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;5451797;0;0;0;0.00
0.00;3600.00;0_to_3600;13;0;13;5451844#0;0;0;0;76.89
0.00;3600.00;0_to_3600;3;6;180;5451917#0;0;0;183;481.40
0.00;3600.00;0_to_3600;1;6;272;5451918#0;12;12;276;2323.07
0.00;3600.00;0_to_3600;2;6;115;552794577#0;0;0;119;909.99
0.00;3600.00;0_to_3600;5;5;163;555922918#0;0;0;163;4969.50
0.00;3600.00;0_to_3600;2;2;41;567036033;0;0;40;802.96
0.00;3600.00;0_to_3600;5;2;41;567036034;0;0;38;948.98
0.00;3600.00;0_to_3600;0;0;0;572850118;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;572850119#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;572850119#1;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;194;582343661;0;0;194;428.32
0.00;3600.00;0_to_3600;0;0;103;583307354;20;20;103;279.30
0.00;3600.00;0_to_3600;0;0;23;583307357;0;0;23;20.26
0.00;3600.00;0_to_3600;0;0;216;583307358;155;155;213;2761.86
0.00;3600.00;0_to_3600;0;0;0;586134754;0;0;0;0.00
0.00;3600.00;0_to_3600;3;7;172;591680761#0;0;0;176;183.74
0.00;3600.00;0_to_3600;2;3;176;591680761#1;0;0;177;1039.83
0.00;3600.00;0_to_3600;3;2;11;606127853;0;0;10;44.16
0.00;3600.00;0_to_3600;6;4;159;606127854#0;0;0;157;982.40
0.00;3600.00;0_to_3600;6;3;260;606127855;0;0;257;252.01
0.00;3600.00;0_to_3600;6;2;58;606127856;0;0;54;102.59
0.00;3600.00;0_to_3600;1;3;13;606502608;0;0;15;17.99
0.00;3600.00;0_to_3600;7;2;32;606502609;0;0;27;32.43
0.00;3600.00;0_to_3600;3;4;250;610739513#0;0;0;235;14807.37
0.00;3600.00;0_to_3600;0;8;107;610739513#1;0;0;115;847.76
0.00;3600.00;0_to_3600;3;5;6;616545123;0;0;8;112.46
0.00;3600.00;0_to_3600;3;5;31;616545124;0;0;32;803.88
0.00;3600.00;0_to_3600;9;0;9;62017785#0;1;1;0;44.92
0.00;3600.00;0_to_3600;3;7;47;62020111;0;0;51;635.01
0.00;3600.00;0_to_3600;3;3;121;62020112#1;18;18;121;838.54
0.00;3600.00;0_to_3600;4;7;89;62020113#0;8;8;92;557.94
0.00;3600.00;0_to_3600;0;16;0;62020114#0;0;0;16;118.69
0.00;3600.00;0_to_3600;18;0;18;62020115#0;0;0;0;288.05
0.00;3600.00;0_to_3600;0;19;0;62020116#0;0;0;19;148.71
0.00;3600.00;0_to_3600;1;3;82;62020117#0;0;0;84;726.93
0.00;3600.00;0_to_3600;5;2;50;62020119#0;0;0;47;442.77
0.00;3600.00;0_to_3600;8;4;121;62020321;26;26;116;2040.26
0.00;3600.00;0_to_3600;6;0;6;625259599;0;0;0;67.37
0.00;3600.00;0_to_3600;0;24;0;625259600;0;0;24;830.11
0.00;3600.00;0_to_3600;2;2;258;627916936#0;0;0;258;2112.99
0.00;3600.00;0_to_3600;4;2;93;627916936#1;0;0;91;1359.80
0.00;3600.00;0_to_3600;3;5;257;627916937;0;0;259;2832.07
0.00;3600.00;0_to_3600;5;4;237;628755544#2;0;0;236;3360.76
0.00;3600.00;0_to_3600;28;5;326;628755546#0;0;0;303;4445.00
0.00;3600.00;0_to_3600;0;4;14;628755547#0;0;0;18;367.37
0.00;3600.00;0_to_3600;0;4;18;628755547#4;0;0;22;351.65
0.00;3600.00;0_to_3600;3;8;58;628757206#0;0;0;62;1123.96
0.00;3600.00;0_to_3600;5;3;135;628762073#0;0;0;133;3672.85
0.00;3600.00;0_to_3600;8;0;8;628762074#0;0;0;0;48.07
0.00;3600.00;0_to_3600;3;2;54;628781004#0;0;0;51;4550.96
0.00;3600.00;0_to_3600;2;5;13;628781006#1;0;0;15;3382.60
0.00;3600.00;0_to_3600;2;4;37;628781006#2;0;0;38;4977.80
0.00;3600.00;0_to_3600;0;6;136;628781006#3;0;0;139;8403.99
0.00;3600.00;0_to_3600;2;3;92;628781006#4;0;0;84;14059.76
0.00;3600.00;0_to_3600;0;4;130;628781006#6;0;0;133;1935.97
0.00;3600.00;0_to_3600;1;2;116;628781006#7;0;0;117;4322.44
0.00;3600.00;0_to_3600;1;1;82;628782529#0;0;0;71;24021.21
0.00;3600.00;0_to_3600;4;5;93;628782529#4;0;0;81;22831.03
0.00;3600.00;0_to_3600;1;3;11;628782529#6;0;0;13;155.51
0.00;3600.00;0_to_3600;2;4;20;628782529#7;0;0;15;6555.55
0.00;3600.00;0_to_3600;6;6;92;628782530;0;0;92;346.47
0.00;3600.00;0_to_3600;5;4;9;628782531;0;0;8;32.21
0.00;3600.00;0_to_3600;0;2;54;633077911;0;0;56;184.99
0.00;3600.00;0_to_3600;0;0;0;633086666;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;634009486;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;635577270;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;637591935;0;0;0;0.00
0.00;3600.00;0_to_3600;4;3;123;643081314#0;0;0;122;239.52
0.00;3600.00;0_to_3600;7;4;15;643082467;0;0;12;50.27
0.00;3600.00;0_to_3600;0;23;6;653443701;0;0;29;392.32
0.00;3600.00;0_to_3600;0;0;0;654207094;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;654207097#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;654207098#0;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;654207105#1;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;654207105#2;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;654207105#3;0;0;0;0.00
0.00;3600.00;0_to_3600;0;0;0;654207106;0;0;0;0.00
0.00;3600.00;0_to_3600;4;2;109;654207108;0;0;106;3853.11
0.00;3600.00;0_to_3600;0;17;9;654207120;0;0;26;74.12
0.00;3600.00;0_to_3600;9;0;12;654207122;0;0;3;12.66
0.00;3600.00;0_to_3600;0;14;0;654207127#0;0;0;14;513.20
0.00;3600.00;0_to_3600;4;6;10;654207127#2;0;0;12;699.80
0.00;3600.00;0_to_3600;5;4;24;654207127#3;0;0;23;214.52
0.00;3600.00;0_to_3600;4;2;45;654207127#4;0;0;42;680.15
0.00;3600.00;0_to_3600;5;8;51;654207127#5;0;0;54;728.93
0.00;3600.00;0_to_3600;6;3;135;654207127#6;0;0;132;1693.26
0.00;3600.00;0_to_3600;5;2;159;65583364;0;0;156;1205.74
0.00;3600.00;0_to_3600;5;4;55;65583365#0;0;0;53;601.15
